,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
20928,26.0,4.2,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,18878.293814516048
20929,23.0,4.8,Cloudy,Low,2,Meal,motorcycle,0.0,No,Urban,10,18878.293814516048
20930,25.0,4.8,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,16,18878.293814516048
20931,34.0,4.7,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,26,18878.293814516048
20932,,,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,27,18878.293814516048
20933,32.0,4.0,Fog,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,44,18878.293814516048
20934,36.0,4.7,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,20,18878.293814516048
20935,27.0,5.0,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,35,18873.490959807008
20936,36.0,4.8,Sunny,High,2,Buffet,scooter,1.0,No,Metropolitian,23,18873.490959807008
20937,35.0,5.0,Cloudy,Jam,0,Meal,motorcycle,0.0,Yes,Metropolitian,44,18873.490959807008
20938,27.0,4.9,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,19,18873.490959807008
20939,34.0,4.0,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Urban,44,18873.490959807008
20940,29.0,4.6,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,20,18873.490959807008
20941,35.0,5.0,Sunny,Medium,1,Buffet,scooter,0.0,No,Urban,17,18873.490959807008
20942,22.0,4.6,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,27,18873.490959807008
20943,37.0,3.9,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,33,18873.490959807008
20944,29.0,4.7,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Urban,22,18873.490959807008
20945,,,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,13,18873.490959807008
20946,30.0,,Sunny,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,36,18873.490959807008
20947,21.0,4.9,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,17,18873.490959807008
20948,31.0,4.8,Windy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,25,18871.69440149615
20949,32.0,4.9,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,39,18871.69440149615
20950,30.0,5.0,Cloudy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,18,18871.69440149615
20951,28.0,4.9,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,18,18871.69440149615
20952,27.0,4.8,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,32,18871.69440149615
20953,35.0,4.7,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,47,18871.69440149615
20954,33.0,4.8,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,21,18871.69440149615
20955,35.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,18871.69440149615
20956,28.0,4.6,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,38,18871.69440149615
20957,31.0,4.7,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Urban,25,18871.69440149615
20958,21.0,4.8,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,42,18868.95213464069
20959,36.0,3.7,Fog,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,31,18868.95213464069
20960,24.0,4.7,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,13,18868.95213464069
20961,32.0,4.9,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,16,18868.95213464069
20962,,,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,21,18868.95213464069
20963,33.0,4.9,Stormy,Low,2,Buffet,motorcycle,0.0,No,Urban,25,18868.95213464069
20964,26.0,4.5,Sandstorms,High,2,Buffet,scooter,0.0,No,Metropolitian,16,18868.95213464069
20965,27.0,4.6,Stormy,Medium,2,Meal,scooter,0.0,No,Urban,27,18868.95213464069
20966,,,Stormy,Low,2,Meal,motorcycle,1.0,No,Urban,15,18868.95213464069
20967,36.0,4.6,Stormy,High,2,Drinks,motorcycle,0.0,No,Metropolitian,28,18868.95213464069
20968,23.0,4.9,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,25,18868.95213464069
20969,37.0,4.6,Stormy,Jam,0,Meal,motorcycle,3.0,No,Semi-Urban,53,18868.95213464069
20970,39.0,4.7,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,20,18868.95213464069
20971,31.0,5.0,Sandstorms,High,1,Drinks,scooter,1.0,No,Metropolitian,31,18867.74357616049
20972,34.0,4.8,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,18867.74357616049
20973,35.0,5.0,Cloudy,Medium,1,Meal,scooter,1.0,No,Metropolitian,35,18867.74357616049
20974,30.0,4.4,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,43,18867.74357616049
20975,30.0,4.7,Cloudy,Low,1,Snack,scooter,,No,Urban,17,18867.74357616049
20976,35.0,4.4,Cloudy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,36,18867.74357616049
20977,31.0,4.6,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,43,18867.74357616049
20978,36.0,4.6,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,38,18867.74357616049
20979,29.0,4.9,Sunny,Low,2,Snack,motorcycle,1.0,No,Metropolitian,19,18867.74357616049
20980,31.0,3.8,Cloudy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,39,18867.74357616049
20981,35.0,4.7,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,28,18867.74357616049
20982,,,Windy,Medium,0,Snack,motorcycle,,No,Urban,42,18867.74357616049
20983,26.0,5.0,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,28,18867.74357616049
20984,30.0,4.8,Stormy,Jam,1,Meal,motorcycle,1.0,No,Urban,32,18859.599289998976
20985,24.0,4.6,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,20,18859.599289998976
20986,37.0,5.0,Sandstorms,High,1,Drinks,motorcycle,0.0,No,Metropolitian,31,18859.599289998976
20987,22.0,4.7,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,27,18859.599289998976
20988,21.0,4.7,Cloudy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,16,18859.599289998976
20989,29.0,4.6,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,12,18859.599289998976
20990,33.0,4.9,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,25,18859.599289998976
20991,20.0,5.0,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,40,18859.179278911586
20992,30.0,4.7,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,21,18859.179278911586
20993,30.0,4.6,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,Urban,25,18859.179278911586
20994,24.0,4.2,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,31,18859.179278911586
20995,27.0,5.0,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,34,18859.179278911586
20996,27.0,4.5,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,18859.179278911586
20997,22.0,4.9,Windy,Medium,2,Buffet,scooter,1.0,No,Urban,26,18859.179278911586
20998,30.0,4.7,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,36,18859.179278911586
20999,24.0,4.9,Windy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,13,18856.88703629997
21000,31.0,4.7,Sunny,Low,1,Buffet,scooter,0.0,No,Metropolitian,14,18856.88703629997
21001,25.0,4.6,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,14,18856.88703629997
21002,21.0,3.1,Sunny,Low,2,Drinks,electric_scooter,2.0,No,Metropolitian,33,18856.88703629997
21003,36.0,4.9,Stormy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,30,18856.88703629997
21004,33.0,4.6,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,18856.88703629997
21005,30.0,5.0,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,16,18856.88703629997
21006,26.0,4.7,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,20,18856.88703629997
21007,35.0,4.3,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,41,18856.88703629997
21008,21.0,4.8,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,18856.88703629997
21009,39.0,4.6,Windy,Low,1,Meal,scooter,0.0,No,Urban,26,18856.88703629997
21010,23.0,4.6,Cloudy,High,1,Drinks,motorcycle,0.0,No,Metropolitian,20,18856.88703629997
21011,25.0,4.8,Stormy,Low,2,Drinks,motorcycle,1.0,No,Urban,14,18832.396981833303
21012,27.0,4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,29,18832.396981833303
21013,37.0,4.2,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,22,18832.396981833303
21014,38.0,4.8,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Urban,24,18832.396981833303
21015,24.0,5.0,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Urban,22,18832.396981833303
21016,22.0,4.6,Sunny,Jam,2,Buffet,motorcycle,0.0,No,Urban,12,18832.396981833303
21017,21.0,4.6,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,22,18832.396981833303
21018,29.0,4.9,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,21,18832.396981833303
21019,24.0,4.6,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,26,18832.396981833303
21020,32.0,4.6,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,28,18832.396981833303
21021,33.0,4.8,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,18832.396981833303
21022,22.0,4.9,Fog,High,2,Meal,scooter,1.0,No,Metropolitian,33,18832.396981833303
21023,22.0,4.9,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,28,18832.343409692337
21024,29.0,4.7,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,37,18832.343409692337
21025,27.0,4.7,Cloudy,Jam,1,Drinks,motorcycle,0.0,No,Urban,34,18832.343409692337
21026,21.0,4.7,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,38,18832.343409692337
21027,33.0,4.7,Sandstorms,Low,1,Buffet,scooter,0.0,No,,21,18832.343409692337
21028,30.0,5.0,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,19,18832.343409692337
21029,36.0,3.8,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,39,18832.343409692337
21030,22.0,4.6,Cloudy,Jam,1,Snack,scooter,0.0,No,Metropolitian,38,18832.343409692337
21031,32.0,4.7,Fog,Low,1,Snack,motorcycle,,No,Metropolitian,17,18826.714220368838
21032,36.0,4.7,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,21,18826.714220368838
21033,21.0,4.5,Fog,High,1,Snack,scooter,0.0,No,Metropolitian,29,18826.714220368838
21034,31.0,4.6,Cloudy,Low,2,Buffet,scooter,1.0,No,Urban,19,18826.714220368838
21035,21.0,4.0,Cloudy,Jam,2,Meal,scooter,2.0,No,Metropolitian,42,18826.714220368838
21036,37.0,4.1,Windy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,33,18826.714220368838
21037,34.0,4.7,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,18826.714220368838
21038,24.0,5.0,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,15,18826.714220368838
21039,28.0,5.0,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,18826.714220368838
21040,33.0,4.5,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,18,18826.714220368838
21041,26.0,5.0,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Urban,15,18826.714220368838
21042,36.0,4.6,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,50,18826.31012589659
21043,23.0,4.8,Windy,Jam,1,Drinks,motorcycle,1.0,No,,15,18826.31012589659
21044,34.0,4.7,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25,18826.31012589659
21045,29.0,4.5,Cloudy,Jam,1,Drinks,scooter,,No,Urban,30,18826.31012589659
21046,39.0,4.6,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,26,18826.31012589659
21047,35.0,4.8,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,34,18826.31012589659
21048,20.0,4.6,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,18826.31012589659
21049,21.0,4.9,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,27,18826.31012589659
21050,31.0,4.9,Stormy,Low,2,Snack,motorcycle,0.0,No,Urban,19,18826.31012589659
21051,31.0,3.6,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,37,18826.31012589659
21052,23.0,4.5,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,26,18826.31012589659
21053,26.0,4.7,Stormy,Low,2,Meal,motorcycle,0.0,No,Urban,18,18826.31012589659
21054,21.0,4.7,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35,18826.31012589659
21055,,,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,18826.31012589659
21056,30.0,4.5,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,29,18820.79143225913
21057,20.0,4.5,Fog,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,13,18820.79143225913
21058,36.0,4.3,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,38,18820.79143225913
21059,21.0,4.8,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,28,18817.189917053867
21060,28.0,4.1,Cloudy,High,1,Snack,scooter,0.0,No,Metropolitian,32,18817.189917053867
21061,33.0,4.8,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,30,18817.189917053867
21062,21.0,4.6,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,15,18817.189917053867
21063,22.0,5.0,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,26,18817.189917053867
21064,35.0,5.0,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,18,18817.189917053867
21065,24.0,4.8,Fog,Jam,0,Drinks,motorcycle,2.0,No,Urban,47,18817.189917053867
21066,24.0,4.9,Sunny,Medium,1,Snack,motorcycle,0.0,,Metropolitian,10,18817.189917053867
21067,35.0,5.0,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,16,18817.189917053867
21068,33.0,4.2,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,31,18817.189917053867
21069,34.0,5.0,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,41,18817.189917053867
21070,25.0,4.6,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,18,18817.189917053867
21071,38.0,4.8,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,28,18816.70618717641
21072,24.0,4.5,Fog,Low,0,Meal,motorcycle,0.0,No,Metropolitian,24,18816.129189812487
21073,,,,,3,Buffet,bicycle,1.0,No,Metropolitian,13,18816.129189812487
21074,35.0,4.8,Fog,Medium,1,Drinks,scooter,0.0,No,Urban,17,18816.129189812487
21075,36.0,4.6,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,15,18816.129189812487
21076,36.0,4.2,Fog,Low,0,Meal,motorcycle,1.0,No,,39,18816.129189812487
21077,39.0,5.0,Cloudy,Jam,1,Meal,scooter,2.0,No,Urban,39,18816.129189812487
21078,38.0,4.9,Sunny,High,0,Meal,motorcycle,0.0,No,Metropolitian,29,18816.129189812487
21079,26.0,4.6,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,23,18816.129189812487
21080,24.0,4.6,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,29,18816.129189812487
21081,34.0,4.7,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,48,18816.129189812487
21082,35.0,3.8,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,40,18816.129189812487
21083,34.0,4.8,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,25,18816.129189812487
21084,35.0,4.9,Stormy,Low,2,Buffet,scooter,0.0,No,Urban,23,18816.129189812487
21085,29.0,4.9,Stormy,Medium,0,Snack,motorcycle,0.0,No,Urban,17,18809.215094581457
21086,29.0,4.7,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,17,18809.215094581457
21087,25.0,4.5,Fog,Low,2,Meal,motorcycle,0.0,No,Metropolitian,10,18806.109957053966
21088,24.0,4.5,Windy,Low,1,Drinks,motorcycle,0.0,No,,17,18806.109957053966
21089,24.0,4.8,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,19,18806.109957053966
21090,24.0,5.0,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,26,18806.109957053966
21091,39.0,4.8,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,29,18806.109957053966
21092,22.0,4.6,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,10,18806.109957053966
21093,24.0,5.0,Sunny,Medium,0,Snack,motorcycle,0.0,No,Urban,18,18806.109957053966
21094,36.0,4.0,Stormy,Jam,1,Snack,motorcycle,0.0,No,Urban,32,18806.109957053966
21095,27.0,4.6,Sandstorms,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,15,18806.109957053966
21096,22.0,4.6,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,18806.109957053966
21097,31.0,4.0,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,32,18806.109957053966
21098,28.0,4.9,Sunny,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,20,18806.109957053966
21099,23.0,4.9,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,18,18806.109957053966
21100,25.0,4.8,Sandstorms,Jam,2,Buffet,scooter,0.0,No,Urban,14,18806.109957053966
21101,23.0,4.6,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,18804.946081328253
21102,22.0,4.3,Windy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,38,18801.301406707156
21103,25.0,4.9,Stormy,Low,1,Meal,scooter,1.0,No,Urban,17,18801.301406707156
21104,24.0,4.1,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Urban,15,18801.301406707156
21105,39.0,4.8,Sunny,Low,1,Meal,scooter,0.0,No,Metropolitian,18,18801.301406707156
21106,30.0,4.8,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,16,18801.301406707156
21107,23.0,4.9,Fog,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,41,18801.301406707156
21108,36.0,4.8,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,15,18801.301406707156
21109,38.0,4.8,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,15,18801.301406707156
21110,29.0,4.5,Windy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,17,18801.301406707156
21111,26.0,4.9,Fog,High,1,Meal,scooter,1.0,No,Metropolitian,28,18801.301406707156
21112,27.0,4.8,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,18801.301406707156
21113,31.0,4.8,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,30,18801.301406707156
21114,34.0,5.0,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,26,18799.809103026837
21115,33.0,4.8,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Urban,18,18799.809103026837
21116,39.0,4.6,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,39,18799.809103026837
21117,36.0,5.0,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,18799.809103026837
21118,25.0,4.5,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,29,18799.809103026837
21119,25.0,5.0,Fog,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,22,18799.809103026837
21120,38.0,4.9,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,18799.809103026837
21121,25.0,4.8,Windy,Jam,2,Buffet,motorcycle,1.0,No,Urban,24,18799.809103026837
21122,,,,,3,Buffet,scooter,0.0,No,Metropolitian,38,18799.809103026837
21123,29.0,4.8,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,18795.55657511751
21124,,,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,26,18795.55657511751
21125,27.0,5.0,Sunny,Jam,1,Buffet,motorcycle,1.0,No,,15,18795.55657511751
21126,21.0,4.9,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,Urban,15,18795.55657511751
21127,26.0,3.5,Sunny,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,52,18795.55657511751
21128,38.0,4.5,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,33,18795.55657511751
21129,26.0,4.7,Sandstorms,High,2,Meal,electric_scooter,1.0,No,Metropolitian,28,18795.55657511751
21130,21.0,4.7,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,28,18795.55657511751
21131,37.0,4.9,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Urban,27,18795.55657511751
21132,38.0,4.0,Cloudy,High,2,Drinks,scooter,1.0,No,Urban,33,18795.55657511751
21133,38.0,4.6,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,17,18795.55657511751
21134,27.0,4.5,Fog,Medium,1,Drinks,motorcycle,0.0,No,,11,18787.017322972504
21135,35.0,4.0,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,31,18787.017322972504
21136,31.0,4.6,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Metropolitian,28,18787.017322972504
21137,26.0,2.7,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,31,18787.017322972504
21138,28.0,4.9,Windy,High,2,Buffet,scooter,1.0,No,Urban,14,18787.017322972504
21139,27.0,4.3,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,18787.017322972504
21140,25.0,4.5,Fog,Low,1,Meal,scooter,0.0,No,Urban,11,18787.017322972504
21141,26.0,4.6,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,17,18787.017322972504
21142,33.0,4.7,Stormy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,28,18787.017322972504
21143,35.0,4.9,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,28,18787.017322972504
21144,27.0,4.9,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,19,18787.017322972504
21145,26.0,4.3,Cloudy,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,36,18776.963414034195
21146,30.0,3.5,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,34,18776.963414034195
21147,39.0,4.4,Cloudy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,45,18776.963414034195
21148,26.0,4.5,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,29,18776.963414034195
21149,22.0,4.8,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,20,18776.963414034195
21150,20.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,37,18776.963414034195
21151,33.0,4.9,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,27,18776.963414034195
21152,34.0,4.4,Windy,Medium,0,Buffet,motorcycle,1.0,No,Urban,33,18776.963414034195
21153,37.0,4.9,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,23,18776.963414034195
21154,24.0,4.8,Windy,High,1,Meal,motorcycle,1.0,No,Urban,20,18776.963414034195
21155,26.0,4.9,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,15,18770.48064879242
21156,39.0,5.0,Sunny,Jam,1,Snack,motorcycle,0.0,No,Urban,17,18770.48064879242
21157,36.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,18770.48064879242
21158,34.0,4.0,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,18770.48064879242
21159,34.0,4.1,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,30,18770.48064879242
21160,34.0,3.7,Sunny,Jam,2,Meal,motorcycle,1.0,No,Urban,34,18770.48064879242
21161,25.0,4.7,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,38,18770.48064879242
21162,29.0,4.0,Cloudy,Jam,2,Snack,scooter,1.0,Yes,Metropolitian,42,18770.48064879242
21163,20.0,4.7,Cloudy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,26,18760.24847920092
21164,32.0,3.6,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,32,18760.24847920092
21165,29.0,4.6,Stormy,Low,1,Snack,motorcycle,0.0,No,Urban,11,18760.24847920092
21166,24.0,4.6,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,26,18760.24847920092
21167,38.0,4.7,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,29,18760.24847920092
21168,33.0,4.3,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,18760.24847920092
21169,35.0,4.7,Stormy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,26,18760.24847920092
21170,32.0,4.4,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,31,18760.24847920092
21171,37.0,4.8,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,32,18760.24847920092
21172,35.0,4.1,Fog,Jam,1,Meal,motorcycle,1.0,No,Urban,34,18754.564761948095
21173,39.0,4.2,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,26,18754.564761948095
21174,32.0,4.4,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33,18754.564761948095
21175,31.0,3.7,Fog,Low,2,Meal,motorcycle,0.0,No,Metropolitian,37,18754.564761948095
21176,24.0,4.6,Cloudy,Low,2,Meal,scooter,1.0,No,Urban,18,18754.564761948095
21177,35.0,4.8,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,36,18754.564761948095
21178,24.0,4.9,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,19,18754.564761948095
21179,35.0,4.5,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Urban,26,18754.564761948095
21180,30.0,4.9,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,18754.168638467596
21181,29.0,4.8,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,37,18754.168638467596
21182,29.0,4.9,Fog,Jam,0,Snack,motorcycle,1.0,No,Urban,39,18754.168638467596
21183,32.0,4.7,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,38,18754.168638467596
21184,,,,,3,Drinks,electric_scooter,1.0,No,Metropolitian,35,18754.168638467596
21185,25.0,4.7,Fog,Jam,2,Drinks,scooter,2.0,No,Urban,42,18754.168638467596
21186,35.0,4.6,Stormy,Low,1,Drinks,scooter,0.0,No,Urban,21,18754.168638467596
21187,24.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,18754.168638467596
